,Li,B,O,F,Na,Mg,Al,Si,P,K,Ca,Ti,Fe,Sr,Zr,Ba,Pb,Modulus
1561,0,0,62.71777003,0,0,0,4.87804878,22.99651568,0,0,0,0,0,0,0,9.407665505,0,88
1562,0,0,63.05084746,0,0,0.677966102,6.101694915,23.05084746,0,0,0.677966102,0,0,0.677966102,0,5.762711864,0,86
1563,0,0,63.24503311,0,0,1.655629139,7.284768212,22.84768212,0,0,1.655629139,0,0,1.655629139,0,1.655629139,0,86
1564,0,0,63.39869281,0,0,4.575163399,7.843137255,22.87581699,0,0,0,0,0,0,0,1.307189542,0,83
1565,6.690258396,2.296855178,59.57134273,0,0,1.488949723,5.101155104,18.30139547,0,0,6.062629365,0,0,0,0.487414035,0,0,96
1566,7.940630798,2.273570585,59.02513071,0,0,2.452352842,4.27053466,18.10760668,0,0,5.289256198,0,0,0,0.640917524,0,0,98
1567,7.946930666,2.276324208,58.49749133,0,0,3.438057716,5.434892413,16.46967707,0,0,5.293463986,0,0,0,0.643162609,0,0,101
1568,7.918018787,2.268146883,58.42869342,0,0,5.868488471,4.638770282,16.4030743,0,0,3.514944492,0,0,0,0.959863365,0,0,104
1569,7.674201141,5.494470061,58.92045271,0,0,3.321187889,4.501338149,15.90300842,0,0,3.408248154,0,0,0,0.777093477,0,0,98
1570,7.917046644,2.26297835,57.84780626,0,0,4.890735299,6.572769953,14.75664539,0,0,5.272401797,0,0,0,0.479616307,0,0,104
1571,7.909137842,2.264670453,58.17931509,0,0,4.883840991,4.632593357,16.38616417,0,0,5.265875065,0,0,0,0.478403029,0,0,104
1572,7.790970639,2.231823904,58.11247576,0,0,4.814071378,5.708842241,16.15010377,0,0,5.191712312,0,0,0,0,0,0,102
1573,6.689566635,2.296936262,58.2040873,0,1.290725513,4.961659901,3.920752229,16.64064397,0,0,5.346795739,0,0,0,0.648832449,0,0,102
1574,5.383951682,2.885245902,58.7299396,0,1.297670406,4.99050906,3.948231234,16.73166523,0,0,5.380500431,0,0,0,0.652286454,0,0,102
1575,0,0,62.12971198,0,0,9.947321612,7.327084901,16.40897585,0,0,0,3.489088048,0,0,0.69781761,0,0,147
1576,0,0,62.64274062,0,0,7.340946166,9.461663948,17.94453507,0,0,0,2.610114192,0,0,0,0,0,133.8
1577,0,0,62.20472441,0,0,7.086614173,12.5984252,15.11811024,0,0,0,2.992125984,0,0,0,0,0,141.7
1578,0,0,62.64274062,0,0,7.340946166,9.461663948,17.94453507,0,0,0,2.120717781,0,0,0.489396411,0,0,140.1
1579,0,0,61.96928956,0,0.353806963,1.730116049,4.875459949,21.46546844,0,0.070761393,9.287432777,0.070761393,0,0,0.176903481,0,0,86
1580,0.556541097,0,61.76910501,0,1.321785106,1.74266931,4.667988452,21.72597308,0,0.347838186,7.276774844,0.521757279,0,0,0.069567637,0,0,81
1581,0,0,61.67544784,0,1.05374078,1.475237092,4.994731296,21.09940288,0,0.351246927,8.331577099,0.456621005,0,0,0,0.561995083,0,82
1582,0,0,60.96496056,0,1.394239589,1.390570538,2.927903137,21.16308934,0,0.366905155,10.91175931,0.183452578,0,0.697119795,0,0,0,85
1583,0,0,56.0465913,0,0,2.432339842,19.39020212,2.398081535,0,0,19.7327852,0,0,0,0,0,0,109
1584,0,0,56.66666667,0,0,0,20,1.666666667,0,0,18.33333333,1.666666667,0,1.666666667,0,0,0,106
1585,4.697986577,0,54.69798658,0,0,0,18.79194631,2.348993289,0,0,19.46308725,0,0,0,0,0,0,110
1586,2.348993289,0,54.69798658,0,2.348993289,0,18.79194631,2.348993289,0,0,19.46308725,0,0,0,0,0,0,108
1587,3.430531732,0,54.8542024,0,0,2.298456261,18.25042882,2.298456261,0,0,18.86792453,0,0,0,0,0,0,112
1588,2.348993289,0,55.87248322,0,0,0,18.79194631,2.348993289,0,0,19.46308725,0,0,0,1.174496644,0,0,113
1589,3.405989844,0,59.75681371,0,0,11.62389029,7.993367647,13.39251788,0,0,0,3.827420636,0,0,0,0,0,133.4
1590,3.407202216,0,59.67797784,0,0,11.86288089,7.984764543,13.37257618,0,0,0,3.694598338,0,0,0,0,0,134.3
1591,3.395727507,0,59.52960824,0,0,12.33734604,7.960475959,13.34632245,0,0,0,3.430519797,0,0,0,0,0,136.2
1592,3.390778481,0,59.37707554,0,0,12.81154962,7.94211207,13.31142727,0,0,0,3.167057014,0,0,0,0,0,138
1593,3.384562252,0,59.79968917,0,0,11.55240891,7.943360387,14.15299603,0,0,0,3.16698325,0,0,0,0,0,139.2
1594,3.404672668,0,59.87600266,0,0,11.87081859,6.788328838,14.23517461,0,0,0,3.825002627,0,0,0,0,0,140.1
1595,3.4057587,0,59.77389154,0,0,12.37590532,6.387564035,14.23423423,0,0,0,3.822646176,0,0,0,0,0,141.9
1596,3.406135319,0,59.67150034,0,0,12.87989454,5.992802936,14.22667189,0,0,0,3.822994976,0,0,0,0,0,143.8
1597,6.593561085,0,58.65668494,0,0,11.23998313,5.799240827,14.75115985,0,0,0,2.959370167,0,0,0,0,0,146.1
1598,6.587290404,0,58.58461322,0,0,11.46963506,5.791179372,14.73509934,0,0,0,2.832182612,0,0,0,0,0,147
1599,1.376535366,0,60.54990823,0,0,12.73471693,6.847381053,15.37484117,0,0.084709869,0,3.031907384,0,0,0,0,0,153
1600,2.096888379,0,60.25014328,0,0,9.341604018,8.205508546,14.27367427,0,1.773252874,0,4.058928632,0,0,0,0,0,151
1601,1.360591683,1.172202065,60.45562378,0,0,12.61512699,6.782026235,14.55833101,0,0,0,3.056098242,0,0,0,0,0,154
1602,2.011260455,3.456243694,60.78693006,0,0,8.959546978,7.869300615,13.02437596,0,0,0,3.89234224,0,0,0,0,0,151
1603,3.498138937,0,60.38077671,0,0,8.679469021,9.861984914,15.06307849,0,0,0,2.516551929,0,0,0,0,0,145
1604,4.019789734,0,59.70590256,0,0,10.92558235,7.854050711,14.99003642,0,0,0,2.504638219,0,0,0,0,0,148
1605,4.666760802,0,59.14289749,0,0,12.34820672,6.445919232,14.90398193,0,0,0,2.492233832,0,0,0,0,0,152
1606,5.365572045,0,59.81933643,0,0,8.955071824,7.077121608,15.01680986,0,0,0,3.766088226,0,0,0,0,0,148
1607,6.097642872,0,58.82747969,0,0,9.824726345,9.092740582,13.1824592,0,0,0,2.974951313,0,0,0,0,0,150
1608,6.316348195,0,59.77308917,0,0,7.311571125,7.789278132,16.34819533,0,0,0,2.461518047,0,0,0,0,0,141
1609,4.662810384,0,59.20217269,0,0,12.34480813,6.25,14.90547404,0.141083521,0,0,2.493651242,0,0,0,0,0,152
1610,5.329237345,0,60.00734607,0,0,8.888740484,7.032189128,14.9091759,0.841458528,0,0,2.991852544,0,0,0,0,0,148
1611,7.768158572,0,58.67901193,0,0,9.115218772,7.20660494,14.4800615,0.815589798,0,0,1.935354481,0,0,0,0,0,136
1612,7.640449438,0,58.07967314,0,0,10.24855295,8.10350698,13.09499489,0,0,0,2.512768131,0,0,0.320054477,0,0,152
1613,7.938827528,0,58.36193713,0,0,9.322005098,7.367884452,14.81053526,0,0,0,1.237043331,0,0,0.961767205,0,0,120
1614,7.640327346,0,58.16835886,0,0,9.277055248,8.108934089,13.09721892,0,0,0.702910116,3.005195423,0,0,0,0,0,146
1615,7.947706993,0,58.3350626,0,0,7.850868092,6.211523829,14.81289341,0,0,2.116621706,2.725323373,0,0,0,0,0,142
1616,7.599073948,0,58.08252758,0,0,10.20019066,8.062099959,13.03282037,0,0.081710473,0,2.941577012,0,0,0,0,0,150
1617,10.6712681,0,57.41304642,0,0,8.472053052,6.699147381,14.21031263,0.135336311,0,0,2.398836108,0,0,0,0,0,143
1618,11.03780431,0,57.41901432,0,0,7.903938774,7.356337006,14.03641882,0.7917134,0,0,1.454773372,0,0,0,0,0,122
1619,10.11125008,0,58.2318478,0,0,6.339279837,7.596603252,14.49871635,0,0,0,2.909617537,0,0,0.312685143,0,0,138
1620,10.54936172,0,58.14611472,0,0,6.840917512,5.793391492,14.74957055,0,0,0,2.960692512,0,0,0.959951497,0,0,141
1621,10.74075327,0,57.41937667,0,0,7.580115732,6.740888633,14.30408446,0,0,0.680180028,2.534601198,0,0,0,0,0,143
1622,11.21935998,0,55.98238741,0,0,9.447699615,7.474950595,12.36001803,0,0,2.038622889,1.476961481,0,0,0,0,0,121
1623,4.118720441,0,59.69537854,0,0,13.73030946,2.010948497,15.18266116,0,0,0,5.261981901,0,0,0,0,0,140
1624,4.128674593,0,60.05179079,0,0,12.24013422,2.822963017,15.22357575,0,0,0,5.532861624,0,0,0,0,0,138
1625,5.432134155,0,59.66031246,0,0,11.07926043,3.583201949,15.03511538,0,0,0,5.209975634,0,0,0,0,0,136
1626,5.42527751,0,59.60666738,0,0,11.05400293,3.976157333,14.99446764,0,0,0,4.943427205,0,0,0,0,0,134
1627,5.428973277,0,59.8347398,0,0,10.06329114,4.578059072,15.01758087,0,0,0,5.077355837,0,0,0,0,0,138
1628,5.437608319,0,59.10961872,0,0,12.59387637,3.986135182,13.51819757,0.144425188,0,0,5.210138648,0,0,0,0,0,142
1629,7.977877636,0,58.78672658,0,0,9.851365365,4.479778776,13.22156931,0.836501901,0,0,4.846180436,0,0,0,0,0,144
1630,5.476673428,0,59.03361345,0,0,12.67748479,4.01332947,13.60475225,0,0,0,4.860909881,0,0,0.333236743,0,0,147
1631,9.141575477,0,57.64629919,0,0,9.685312309,7.462788011,12.01998233,0.135934208,0,0,3.908108475,0,0,0,0,0,137
1632,9.150423494,0,57.06624256,0,0,14.53193771,1.915893035,12.34974294,0.828494286,0,0,4.157265969,0,0,0,0,0,153
1633,9.200886011,0,57.56687681,0,0,9.742715965,7.510649174,12.0940535,0,0,0,3.564491395,0,0,0.320327143,0,0,137
1634,9.405792774,0,56.98716035,0,0,13.94446103,1.970737534,12.69408779,0,0,0,4.019856674,0,0,0.977903852,0,0,150
1635,6.708091593,0,58.48123863,0,0,9.945415222,7.669332967,12.34165265,0,0,0.714065021,4.14020392,0,0,0,0,0,137
1636,4.162170495,0,58.36287961,0,0,15.43086172,2.034838909,13.11469092,0,0,2.219824264,4.674734084,0,0,0,0,0,153
1637,6.696507243,0,58.07281571,0,0,12.40263631,6.668311423,11.6519226,0,0,0,4.507806718,0,0,0,0,0,134
1638,5.410152819,0,58.5947655,0,0,12.53117864,7.138591252,11.77235201,0,0,0,4.552959775,0,0,0,0,0,134
1639,4.103928847,0,59.12528889,0,0,12.66195112,7.612577912,11.89509069,0,0,0,4.601162546,0,0,0,0,0,134
1640,6.644354413,0,58.13633962,0,0,12.31284129,6.623216488,12.55592743,0,0,0,3.727320768,0,0,0,0,0,142.7
1641,6.626654031,0,58.09202906,0,0,12.28809098,6.991681584,12.53027272,0,0,0,3.47127163,0,0,0,0,0,142.7
1642,6.615384615,0,58.04545455,0,0,12.25874126,7.363636364,12.5,0,0,0,3.216783217,0,0,0,0,0,142.7
1643,6.614772287,0,58.17688704,0,0,12.25388327,6.586594343,13.15205523,0,0,0,3.215807826,0,0,0,0,0,148.5
1644,6.69464633,0,58.99955642,0,0,9.427781759,7.063158972,13.30740096,0,0,0,4.507455557,0,0,0,0,0,140.7
1645,6.690569612,0,59.10228656,0,0,8.929779462,7.455012853,13.31687187,0,0,0,4.505479637,0,0,0,0,0,139.4
1646,6.689280868,0,59.39959294,0,0,8.432835821,6.668928087,14.3046133,0,0,0,4.504748982,0,0,0,0,0,146.8
1647,2.054460617,0,60.03203566,0,0,12.70283446,8.238735288,13.63952922,0,0,0,3.332404764,0,0,0,0,0,148.5
1648,5.310656022,0,58.55258591,0,0,12.29434224,8.163832003,13.19680666,0,0,0,2.481777161,0,0,0,0,0,148.5
1649,5.408446975,0,59.83384086,0,0,8.023301999,8.72500993,13.45491858,0,0,0,4.554481663,0,0,0,0,0,136.8
1650,5.412142881,0,59.93374225,0,0,7.521238561,9.118640732,13.4581953,0,0,0,4.556040279,0,0,0,0,0,135.5
1651,5.407705653,0,59.9070346,0,0,7.512520868,9.309633703,13.44070182,0,0,0,4.422403352,0,0,0,0,0,135.5
1652,5.352170074,0,59.34592135,0,0,9.916457244,8.035047205,13.97133736,0,0,0,3.379066766,0,0,0,0,0,147.8
1653,2.06863809,0,60.80778622,0,0,10.22788931,8.491589799,14.40586001,0,0,0,3.998236571,0,0,0,0,0,147.8
1654,2.067078731,0,60.75252474,0,0,10.20366805,8.876279258,14.36822373,0,0,0,3.732225487,0,0,0,0,0,147.8
1655,2.052257823,0,60.39210356,0,0,11.14131358,9.207977982,14.26726921,0,0,0,2.939077843,0,0,0,0,0,150.4
1656,2.051558915,0,60.52098799,0,0,10.64921042,9.42097449,14.28667836,0,0,0,3.070589823,0,0,0,0,0,149.1
1657,5.29126905,0,59.03361345,0,0,12.24896738,5.426577411,15.77410625,0,0,0,2.225466458,0,0,0,0,0,154.5
1658,5.281677626,0,59.01190688,0,0,12.23742669,5.608672472,15.75972987,0,0,0,2.100586458,0,0,0,0,0,154.5
1659,5.312707801,0,59.42673153,0,0,10.83190425,5.837678928,15.85762783,0,0,0,2.733349666,0,0,0,0,0,151
1660,7.808015492,0,58.56357412,0,0,9.644178568,5.906151665,15.52266676,0,0,0,2.555413396,0,0,0,0,0,148.7
1661,7.809610217,0,58.71863768,0,0,9.648602436,4.962138396,16.18452734,0,0,0,2.676483931,0,0,0,0,0,153.9
1662,7.802431293,0,58.69587934,0,0,9.638092584,5.141244906,16.16914556,0,0,0,2.553206312,0,0,0,0,0,153.9
1663,7.794736293,0,58.67260022,0,0,9.626951292,5.326287244,16.14921948,0,0,0,2.430205472,0,0,0,0,0,153.9
1664,7.81953853,0,58.93538737,0,0,8.696399711,5.536260789,16.2098965,0,0,0,2.802517107,0,0,0,0,0,151.6
1665,7.84767086,0,59.19755185,0,0,7.759265556,5.753145189,16.26317579,0,0,0,3.179190751,0,0,0,0,0,149.2
1666,7.856515571,0,59.31905695,0,0,7.28230764,5.951496318,16.28386138,0,0,0,3.306762143,0,0,0,0,0,148.1
1667,7.849473224,0,58.67582214,0,0,7.761957656,7.479215053,14.96516207,0,0,0.696758558,2.571611296,0,0,0,0,0,135.8
1668,5.34080551,0,59.71439182,0,0,8.902467844,7.62297019,15.2628203,0,0.087775565,0,3.068768779,0,0,0,0,0,138.4
1669,5.266846901,1.12813324,59.66423017,0,0,8.781415841,7.523113381,15.05290211,0,0,0,2.583358366,0,0,0,0,0,138.4
1670,8.069856285,0,58.5955976,0,0,8.972166636,1.971984719,15.71402583,0,0,2.15026378,4.526105148,0,0,0,0,0,140.9
1671,5.479551739,0,59.00160093,0,0,11.16285839,2.008441275,15.99839907,0,1.739193713,0,4.609954883,0,0,0,0,0,146.1
1672,5.256379016,3.383576426,59.90531556,0,0,9.743446931,1.928499321,15.35837366,0,0,0,4.424409092,0,0,0,0,0,143.5
1673,4.745180093,0,59.26991481,0,0,14.07861306,1.987744732,15.3527126,0,0,0,4.565834703,0,0,0,0,0,150.2
1674,4.749825374,0,59.4684019,0,0,13.07672512,2.786662255,15.34870042,0,0,0,4.569684938,0,0,0,0,0,147.6
1675,4.748413012,0,59.77118674,0,0,11.57336011,3.980920274,15.35702758,0,0,0,4.569092278,0,0,0,0,0,143.7
1676,4.755078494,0,60.07132618,0,0,10.06608161,5.174644243,15.35960281,0,0,0,4.573266669,0,0,0,0,0,139.8
1677,4.755850314,0,60.27284286,0,0,9.061544277,5.972303357,15.36373321,0,0,0,4.573725989,0,0,0,0,0,137.2
1678,4.753865892,0,60.47673712,0,0,8.055911945,6.766155716,15.37240867,0,0,0,4.574920656,0,0,0,0,0,134.6
1679,4.746317512,0,59.43683976,0,0,13.57684868,1.986311561,15.68590983,0,0,0,4.567772653,0,0,0,0,0,151.4
1680,4.750402576,0,59.63621724,0,0,12.57502562,2.781437564,15.68950373,0,0,0,4.567413263,0,0,0,0,0,148.8
1681,4.747795666,0,59.94002784,0,0,11.06986042,3.976725092,15.69628387,0,0,0,4.569307107,0,0,0,0,0,144.9
1682,4.740595721,0,60.08949797,0,0,10.04055377,5.160117466,15.66214515,0,0,0,4.307089917,0,0,0,0,0,142.3
1683,4.034448493,0,59.93044054,0,0,9.228221265,9.857568731,14.05432262,0,0,0,2.894998344,0,0,0,0,0,134.1
1684,4.031079825,0,59.85522646,0,0,9.463408155,9.84858547,14.03572852,0,0,0,2.765971577,0,0,0,0,0,134.7
1685,4.069825436,0,60.44222776,0,0,8.29592685,8.545303408,14.83956775,0,0,0,3.807148795,0,0,0,0,0,136.5
1686,4.066295377,0,60.34355499,0,0,8.796886533,8.14601087,14.84264913,0,0,0,3.8046031,0,0,0,0,0,137.8
1687,6.642343233,0,59.17413987,0,0,9.107648242,6.812834589,14.53609302,0,0,0,3.726941044,0,0,0,0,0,139.1
1688,6.643835616,0,59.12328767,0,0,9.356164384,6.616438356,14.53424658,0,0,0,3.726027397,0,0,0,0,0,139.7
1689,6.641149611,0,59.40437819,0,0,8.125167875,7.39994628,14.70252485,0,0,0,3.726833199,0,0,0,0,0,137.7
1690,9.115098588,0,58.27590912,0,0,8.446476087,6.106297332,14.40267449,0,0,0,3.653544382,0,0,0,0,0,139
1691,9.054729753,0,58.04619205,0,0,8.867648559,6.823361339,14.30660907,0,0,0,2.901459233,0,0,0,0,0,140.3
1692,9.041936584,0,57.97817934,0,0,9.096488237,6.812137743,14.29253324,0,0,0,2.778724855,0,0,0,0,0,141
1693,6.619369059,0,58.7580934,0,0,10.30444965,6.984433118,13.98953024,0,0,0,3.344124535,0,0,0,0,0,147.6
1694,6.624291359,0,58.83181584,0,0,10.07043463,6.995361622,14.00790242,0,0,0,3.470194125,0,0,0,0,0,146.7
1695,6.614423309,0,58.68401975,0,0,10.53957952,6.973452549,13.97452273,0,0,0,3.21400214,0,0,0,0,0,148.5
1696,6.601847687,0,58.61388879,0,0,10.77125359,6.968617003,13.95799453,0,0,0,3.086398395,0,0,0,0,0,149.5
1697,4.08909116,0,59.70900565,0,0,11.11570818,7.392083851,13.21541856,0.144807613,0,0,4.333884981,0,0,0,0,0,140
1698,4.055939297,0,60.14835483,0,0,10.53115111,6.737214604,14.12773487,0.857463677,0,0,3.542141618,0,0,0,0,0,146.3
1699,4.13303646,0,59.71333148,0,0,11.23016977,6.860562204,13.34887281,0,0,0,4.380044531,0,0,0.333982744,0,0,140
1700,6.77777003,0,58.76507914,0,0,10.55714385,5.961927341,14.16219232,0,0,0,2.789205774,0,0,0.986681542,0,0,146.3
1701,4.01521121,0,59.73825756,0,0,10.9116448,7.84542122,14.96796738,0.143889822,0,0,2.377608003,0,0,0,0,0,135
1702,4.038546668,0,60.4453979,0,0,9.973780093,6.115708108,15.55487452,0.851295672,0,0,3.020397044,0,0,0,0,0,145.3
1703,4.075802968,0,59.84463178,0,0,11.07085627,6.563087856,15.19542953,0,0,0,2.919250331,0,0,0.330941267,0,0,145.2
1704,4.138601486,0,60.17984862,0,0,10.22151239,6.062079022,15.94333727,0,0,0,2.451218665,0,0,1.003402541,0,0,139
1705,2.049506664,0,60.34966245,0,0,11.14419249,8.011078414,15.29167388,0,0,0.727020945,2.426865155,0,0,0,0,0,137
1706,2.078382692,0,60.44688775,0,0,10.27841816,6.09327895,16.03475794,0,0,2.21670509,2.851569427,0,0,0,0,0,141
1707,3.408928826,0,59.63842533,0,0,12.88689203,5.912138069,14.24190558,0,0.085579803,0,3.826130367,0,0,0,0,0,143.8
1708,6.671171011,0,57.91401444,0,0,11.368728,4.686888802,14.92123324,0,1.692685182,0,2.745279329,0,0,0,0,0,146.1
1709,3.359273214,1.154970245,59.57604141,0,0,12.70115145,5.908658756,14.03218423,0,0,0,3.267720694,0,0,0,0,0,143.8
1710,6.378445254,3.285449172,58.55728916,0,0,10.87359956,4.488280982,14.26902193,0,0,0,2.147913946,0,0,0,0,0,139
1711,5.419877709,0,58.72860813,0,0,13.30366511,4.761387894,15.15611998,0,0,0,1.646224538,0,0,0.984116647,0,0,122
1712,5.360047316,0,57.99940855,0,0,14.89353837,4.70944847,13.31879343,0,0,0.713440781,3.005323081,0,0,0,0,0,144
1713,2.74134555,0,59.27513208,0,0,13.46288839,4.817674659,15.33232349,0,0,2.190859718,2.179776111,0,0,0,0,0,139.2
1714,9.033013689,0,56.57345729,0,0,14.34009223,4.538467169,12.82848986,0,0.080521192,0,2.605958568,0,0,0,0,0,145
1715,9.032583622,0,56.35092272,0,0,12.67301038,4.541522491,14.43915802,0,1.63638985,0,1.326412918,0,0,0,0,0,126
1716,8.946082899,1.100944187,56.64758849,0,0,14.21384565,3.747584849,12.71554081,0,0,0,2.628413109,0,0,0,0,0,145
1717,2.052126548,0,61.64296798,0,0,6.241884916,11.23602622,15.66329924,0,0.088672135,0,3.07502296,0,0,0,0,0,146.4
1718,2.048349017,0,60.0605194,0,0,9.353905497,9.596648156,15.93455924,0,1.729125794,0,1.276892894,0,0,0,0,0,117.1
1719,2.034755134,1.16271722,61.63981043,0,0,6.281200632,10.33175355,15.507109,0,0,0,3.042654028,0,0,0,0,0,149.7
1720,8.687960067,3.197169305,58.46207311,0,0,5.980475784,8.005560294,14.50731368,0,0,0,1.159447762,0,0,0,0,0,111.8
1721,7.142616489,0,57.97985243,0,0,10.58926586,9.514504228,13.07233584,0,0,0,1.701425154,0,0,0,0,0,124.1
1722,7.155551085,0,58.12292526,0,0,10.12976562,9.536263957,13.10733327,0,0,0,1.948160815,0,0,0,0,0,127.4
1723,7.176562447,0,58.06769189,0,0,10.63584207,8.79247717,13.13100452,0,0,0,2.196421903,0,0,0,0,0,132.9
1724,7.190077012,0,58.11354188,0,0,10.6590336,8.430450487,13.16363389,0,0,0,2.443263136,0,0,0,0,0,144.6
1725,7.138317444,0,58.22378324,0,0,9.86452584,9.513296538,13.56079612,0,0,0,1.699280816,0,0,0,0,0,126.2
1726,7.155732408,0,58.12332075,0,0,10.60776111,8.577356052,13.59044995,0,0,0,1.945379723,0,0,0,0,0,132.4
1727,2.703158179,0,59.99191075,0,0,11.01823452,9.902591931,14.10900266,0,0,0,2.275101958,0,0,0,0,0,136.9
1728,2.709954387,0,60.14220553,0,0,10.544674,9.927555675,14.14341293,0,0,0,2.532197478,0,0,0,0,0,147.6
1729,2.69254012,0,59.95769825,0,0,10.96488283,10.24642449,14.37923857,0,0,0,1.759215739,0,0,0,0,0,130.3
1730,2.696417136,0,60.00876336,0,0,10.99127035,9.87562776,14.41234959,0,0,0,2.015571809,0,0,0,0,0,134.9
1731,6.585765386,0,59.03119045,0,0,8.782134858,8.491291412,14.40176512,0,0,0,2.707852773,0,0,0,0,0,151
1732,9.054026641,0,58.06342552,0,0,8.62803435,7.201298262,14.14902968,0,0,0,2.904185543,0,0,0,0,0,151
1733,9.005446058,0,58.36683091,0,0,6.677904564,9.42686722,14.23755187,0,0,0,2.285399378,0,0,0,0,0,147.3
1734,9.016641452,0,58.00638763,0,0,8.589678938,7.732391999,14.24777273,0,0,0,2.407127248,0,0,0,0,0,152.5
1735,6.585382193,0,59.06411201,0,0,8.782742681,8.293695987,14.5642125,0,0,0,2.709854626,0,0,0,0,0,152.5
1736,6.597175521,0,59.11230666,0,0,8.802958978,7.928715535,14.59650303,0,0,0,2.962340282,0,0,0,0,0,152.5
1737,2.72037323,0,60.72543286,0,0,8.828071098,9.974701843,14.5513684,0.144560896,0,0,3.055491671,0,0,0,0,0,147.5
1738,2.702165706,0,60.74574475,0,0,9.77548182,8.722431949,14.79568183,0.854361216,0,0,2.404132724,0,0,0,0,0,153
1739,7.86807855,0,59.05648625,0,0,6.802609579,8.451627709,14.51004819,0,0,0,3.311149723,0,0,0,0,0,147.3
1740,7.893229079,0,58.88241043,0,0,8.044892319,6.936065519,14.55293047,0,0,0,3.690472178,0,0,0,0,0,150.5
1741,7.930574099,0,59.17222964,0,0,7.102803738,6.96929239,14.62283044,0,0,0,4.202269693,0,0,0,0,0,147.9
1742,7.964572524,0,59.46660498,0,0,6.150236293,7.00617998,14.69314915,0,0,0,4.719257081,0,0,0,0,0,145.3
1743,7.986610879,0,59.41422594,0,0,6.657740586,6.239330544,14.72468619,0,0,0,4.977405858,0,0,0,0,0,146.6
1744,7.98278355,0,59.19163388,0,0,7.401055853,6.240963045,14.06234238,0.14122869,0,0,4.979992602,0,0,0,0,0,142.8
1745,2.731796156,0,61.27678949,0,0,8.101076458,8.806790465,14.77121207,0.865068783,0,0,3.447266578,0,0,0,0,0,147
1746,8.067215639,0,59.33922474,0,0,6.728258686,6.306487246,14.20633327,0,0,0,5.027783357,0,0,0.324697061,0,0,140.8
1747,6.865462317,0,59.95592213,0,0,6.615019868,6.438040538,15.01986843,0,0,0,4.107256153,0,0,0.998430561,0,0,144.5
1748,2.794465069,0,60.96861289,0,0,8.275396558,7.769152886,14.22882214,0,0,0.742490719,5.221059737,0,0,0,0,0,139.7
1749,2.793276728,0,60.67232715,0,0,8.286258881,6.549991336,15.28677872,0,0,2.2318489,4.179518281,0,0,0,0,0,148.4
1750,6.732061274,0,59.44638538,0,0,7.880945982,7.101585595,13.71607095,0,0.087342112,0,5.035608707,0,0,0,0,0,139.4
1751,6.751652502,0,58.87629839,0,0,7.507082153,6.333468231,14.77809254,0,1.713206529,0,4.040199649,0,0,0,0,0,147.1
1752,6.668422092,1.145415048,59.66361662,0,0,6.918570206,7.030478573,13.5869923,0,0,0,4.986505168,0,0,0,0,0,137.1
1753,6.494026563,0,58.6264433,0,0,9.624240806,9.510778883,14.52980044,0,0,0,1.214710005,0,0,0,0,0,114.2
1754,6.523420424,0,58.71750899,0,0,9.667440062,8.789804634,14.59363126,0,0,0,1.708194627,0,0,0,0,0,125.2
1755,6.552822389,0,58.8093786,0,0,9.710645795,8.063969642,14.6574507,0,0,0,2.205732873,0,0,0,0,0,133
1756,2.719012747,0,60.55058313,0,0,10.08272308,8.374016816,15.21901275,0,0,0,3.054651478,0,0,0,0,0,153.4
1757,2.675362705,0,60.09250632,0,0,10.41528018,10.58831359,14.97737255,0,0,0,1.251164648,0,0,0,0,0,115.2
1758,2.689650547,0,60.19183044,0,0,10.46347844,9.85310886,15.04125025,0,0,0,1.760681468,0,0,0,0,0,126.2
1759,2.703246579,0,60.15897505,0,0,10.51784277,9.900724443,14.44526429,0,0,0,2.273946874,0,0,0,0,0,129.2
1760,6.606082962,0,58.32467053,0,0,10.27799202,9.677743872,12.14915663,0,0,0,2.964353979,0,0,0,0,0,131.9
1761,6.495738014,0,58.30329167,0,0,10.58926586,9.514504228,13.88430309,0,0,0,1.21289714,0,0,0,0,0,111.9
1762,6.522911051,0,58.2648248,0,0,10.64016173,9.561994609,13.30188679,0,0,0,1.708221024,0,0,0,0,0,118
1763,2.677801166,0,59.84333483,0,0,12.14327617,8.620035198,15.4663722,0,0,0,1.249180441,0,0,0,0,0,121.7
1764,8.947146472,0,57.29547371,0,0,11.60387967,6.177958954,14.30278324,0,0,0,1.672757942,0,0,0,0,0,129.9
1765,8.985024958,0,57.37954473,0,0,11.65787517,5.451906397,14.36612738,0,0,0,2.159521365,0,0,0,0,0,138
1766,9.012216405,0,57.09947644,0,0,11.69284468,6.980802792,12.80628272,0,0,0,2.408376963,0,0,0,0,0,144.9
1767,9.061399268,0,56.85820844,0,0,11.75495545,8.156640652,11.2645901,0,0,0,2.904206092,0,0,0,0,0,133.4
1768,6.486562052,0,58.09946528,0,0,12.26365638,7.416209415,14.5213714,0,0,0,1.21273547,0,0,0,0,0,119.5
1769,6.526031383,0,57.8925491,0,0,12.32810281,8.410405625,13.13519692,0,0,0,1.707714157,0,0,0,0,0,120.5
1770,6.548886051,0,58.27657159,0,0,12.37405988,5.945792536,14.6516248,0,0,0,2.203065134,0,0,0,0,0,139.1
1771,6.56145589,0,58.28890311,0,0,12.40491931,5.772375062,14.51624369,0,0,0,2.456102936,0,0,0,0,0,159
